PIMMS_m/z,RT_PIMMS,CCS_PIMMS,DT_PIMMS,PIMMS_Intensity,Compound,Match_ID,Classification Type,Sample,RT,DT,CCS,Peak_mz,Peak_intensity,SourceFile,Peak_mz_1,Intensity_1,Peak_mz_2,Intensity_2,Intensity_3,Kaufman_C,m_over_C,mass_defect,md_over_C
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90773,46416.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.91012,3734.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.9048,45415.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90727,3684.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90185,13287.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90402,993.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.8982,1095.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,46415.999,39,No Match,unmatched,86 2046 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,251.89903,87.0,86 2046 - Serum.d.DeMP.cef,244.90773,46416.0,245.91012,3734.0,45415.0,7.218160412190595,33.929383113511946,-0.0922700000000134,-0.01278303539003935
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90748,34506.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90976,2612.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90464,32985.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90701,2568.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90153,9752.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90352,672.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,34505.999,39,No Match,unmatched,89 2889 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89759,867.0,89 2889 - Serum.d.DeMP.cef,244.90748,34506.0,245.90976,2612.0,32985.0,6.792012582801381,36.05816052522496,-0.09252000000000749,-0.013621882891425298
244.9074,6.4,136.7,17.86,5161.999,37,No Match,unmatched,90 2889 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90686,5162.0,90 2889 - Mitra.d.DeMP.cef,244.90686,5162.0,245.90925,341.0,5114.0,5.927291771719656,41.31850926733549,-0.09314000000000533,-0.015713753192376268
244.9074,6.4,136.7,17.86,5161.999,37,No Match,unmatched,90 2889 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90925,341.0,90 2889 - Mitra.d.DeMP.cef,244.90686,5162.0,245.90925,341.0,5114.0,5.927291771719656,41.31850926733549,-0.09314000000000533,-0.015713753192376268
244.9074,6.4,136.7,17.86,5161.999,37,No Match,unmatched,90 2889 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90404,5114.0,90 2889 - Mitra.d.DeMP.cef,244.90686,5162.0,245.90925,341.0,5114.0,5.927291771719656,41.31850926733549,-0.09314000000000533,-0.015713753192376268
244.9074,6.4,136.7,17.86,5161.999,37,No Match,unmatched,90 2889 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90636,291.0,90 2889 - Mitra.d.DeMP.cef,244.90686,5162.0,245.90925,341.0,5114.0,5.927291771719656,41.31850926733549,-0.09314000000000533,-0.015713753192376268
244.9074,6.4,136.7,17.86,5161.999,37,No Match,unmatched,90 2889 - Mitra.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90053,1280.0,90 2889 - Mitra.d.DeMP.cef,244.90686,5162.0,245.90925,341.0,5114.0,5.927291771719656,41.31850926733549,-0.09314000000000533,-0.015713753192376268
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,244.90744,10823.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,245.90979,789.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,246.90455,10190.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,247.90698,695.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,248.90106,2830.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,249.90363,208.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
244.9074,6.4,136.7,17.86,10822.999,37,No Match,unmatched,92 3021 - Serum.d.DeMP,6.39,17.8568286895752,136.739929199219,250.89759,254.0,92 3021 - Serum.d.DeMP.cef,244.90744,10823.0,245.90979,789.0,10190.0,6.54107715623313,37.44145408323499,-0.09255999999999176,-0.014150574559694559
